w_power,w_airspeed,w_fc,pressure_altitude,temperature,propeller_pitch,manifold_pressure,optimal_power,optimal_airspeed,optimal_fc,objective_value
0.05,0.725,0.225,2.9200412050314176e-9,30.999999999906453,2100.0000000000596,15.000000000000766,31.166834429000122,94.15719986007512,5.947242793595564,71.16044124856347
0.075,0.7000000000000001,0.225,2.9585376328214895e-9,30.999999999909626,2100.000000000061,15.000000000000764,31.16683442899997,94.15719986007517,5.947242793595549,69.58568211278661
0.1,0.675,0.225,3.0021763531921216e-9,30.999999999912607,2100.000000000062,15.000000000000766,31.16683442899982,94.15719986007518,5.947242793595539,68.01092297700973
0.125,0.65,0.225,3.0439577471858323e-9,30.999999999915463,2100.0000000000628,15.000000000000764,31.16683442899969,94.15719986007522,5.947242793595532,66.43616384123284
0.15,0.625,0.225,3.0888466717436057e-9,30.99999999991797,2100.000000000064,15.000000000000766,31.166834428999586,94.15719986007527,5.9472427935955245,64.86140470545597
0.175,0.6,0.225,3.1387445428522865e-9,30.999999999920526,2100.000000000065,15.000000000000762,31.166834428999458,94.15719986007522,5.947242793595514,63.28664556967903
0.2,0.5750000000000001,0.225,3.181621218509404e-9,30.99999999992275,2100.0000000000664,15.000000000000762,31.166834428999387,94.15719986007528,5.947242793595517,61.711886433902166
0.225,0.55,0.225,3.232239186501307e-9,30.999999999924984,2100.0000000000678,15.000000000000762,31.166834428999312,94.15719986007537,5.947242793595514,60.13712729812529
0.25,0.525,0.225,3.2805556757455924e-9,30.999999999926985,2100.0000000000687,15.000000000000764,31.166834428999223,94.15719986007541,5.94724279359551,58.56236816234839
0.275,0.5,0.225,3.3330923495045888e-9,30.999999999928963,2100.00000000007,15.00000000000076,31.16683442899917,94.15719986007547,5.947242793595503,56.98760902657149
0.3,0.475,0.225,3.3861623975732748e-9,30.999999999930793,2100.0000000000714,15.00000000000076,31.166834428999096,94.15719986007554,5.947242793595503,55.4128498907946
0.325,0.45000000000000007,0.225,3.4405432337658344e-9,30.999999999932555,2100.0000000000728,15.00000000000076,31.166834428999053,94.15719986007565,5.947242793595496,53.838090755017724
0.35,0.42500000000000004,0.225,3.4932131689289364e-9,30.999999999934232,2100.0000000000746,15.000000000000762,31.166834428999024,94.15719986007572,5.947242793595503,52.26333161924083
0.375,0.4,0.225,3.5552350153893643e-9,30.999999999935824,2100.000000000076,15.00000000000076,31.166834428999,94.15719986007582,5.9472427935955,50.68857248346394
0.4,0.375,0.225,3.6181756753507166e-9,30.99999999993733,2100.0000000000773,15.00000000000076,31.166834428998975,94.1571998600759,5.947242793595503,49.11381334768704
0.425,0.35,0.225,3.679787356854129e-9,30.99999999993872,2100.000000000079,15.000000000000759,31.16683442899896,94.157199860076,5.947242793595503,47.53905421191015
0.45,0.32500000000000007,0.225,3.745182122470078e-9,30.99999999994014,2100.000000000081,15.000000000000759,31.16683442899896,94.15719986007616,5.947242793595503,45.96429507613328
0.475,0.30000000000000004,0.225,3.813512139049911e-9,30.999999999941476,2100.0000000000828,15.000000000000759,31.166834428998964,94.15719986007622,5.94724279359551,44.38953594035637
0.5,0.275,0.225,3.882769513645091e-9,30.999999999942734,2100.0000000000846,15.00000000000076,31.16683442899897,94.15719986007639,5.94724279359551,42.81477680457948
0.525,0.24999999999999997,0.225,3.950800957194145e-9,30.99999999994391,2100.000000000087,15.000000000000759,31.166834428999003,94.1571998600766,5.947242793595514,41.24001766880261
0.55,0.22499999999999995,0.225,4.030897278191869e-9,30.999999999945096,2100.0000000000887,15.000000000000759,31.166834428999007,94.15719986007677,5.947242793595521,39.665258533025714
0.575,0.20000000000000004,0.225,4.109396809274525e-9,30.99999999994621,2100.000000000091,15.000000000000759,31.166834428999042,94.15719986007686,5.947242793595532,38.09049939724881
0.6,0.17500000000000002,0.225,4.1810722588697115e-9,30.999999999947335,2100.0000000000937,15.000000000000757,31.166834428999096,94.15719986007706,5.947242793595532,36.51574026147194
0.625,0.15,0.225,4.279798322562243e-9,30.99999999994829,2100.000000000096,15.000000000000757,31.16683442899915,94.15719986007726,5.947242793595542,34.94098112569505
0.65,0.12499999999999997,0.225,4.363331195927942e-9,30.999999999949296,2100.000000000098,15.000000000000757,31.166834428999184,94.15719986007745,5.947242793595549,33.366221989918145
0.675,0.09999999999999995,0.225,4.452111779513887e-9,30.999999999950248,2100.000000000101,15.000000000000757,31.166834428999255,94.1571998600777,5.9472427935955565,31.791462854141262
0.7,0.07500000000000004,0.225,4.553284757241904e-9,30.999999999951157,2100.000000000104,15.000000000000757,31.16683442899935,94.1571998600779,5.947242793595567,30.216703718364393
0.725,0.05000000000000002,0.225,4.650365662836797e-9,30.999999999952024,2100.0000000001073,15.000000000000757,31.166834428999426,94.1571998600782,5.947242793595578,28.6419445825875
0.75,0.024999999999999994,0.225,4.757133771297385e-9,30.999999999952895,2100.0000000001105,15.000000000000757,31.166834428999525,94.15719986007844,5.947242793595585,27.067185446810612
0.775,-2.7755575615628914e-17,0.225,4.865645182235655e-9,30.99999999995372,2100.0000000001137,15.000000000000757,31.16683442899963,94.15719986007868,5.947242793595603,25.492426311033718
0.0,0.75,0.25,2.92637252599032e-9,30.999999999896612,2100.0000000000596,15.000000000000785,31.16683442900085,94.15719986007551,5.947242793595631,72.10471059345555
0.025,0.725,0.25,2.965164031225574e-9,30.999999999900655,2100.0000000000605,15.000000000000785,31.16683442900064,94.15719986007551,5.947242793595613,70.52995145767866
0.05,0.7,0.25,3.0074912051958042e-9,30.999999999904283,2100.000000000062,15.000000000000785,31.166834429000456,94.15719986007548,5.947242793595603,68.95519232190175
0.075,0.675,0.25,3.0538545799192067e-9,30.999999999907534,2100.0000000000628,15.000000000000785,31.1668344290003,94.15719986007554,5.947242793595592,67.3804331861249
0.1,0.65,0.25,3.0956854349640773e-9,30.99999999991059,2100.0000000000637,15.000000000000785,31.166834429000154,94.15719986007552,5.947242793595581,65.805674050348
0.125,0.625,0.25,3.1410538545073944e-9,30.99999999991352,2100.000000000065,15.000000000000783,31.166834429000012,94.15719986007554,5.947242793595567,64.2309149145711
0.15,0.6,0.25,3.188526517638083e-9,30.999999999916255,2100.0000000000664,15.000000000000783,31.16683442899989,94.15719986007555,5.94724279359556,62.6561557787942
0.175,0.575,0.25,3.2374891986985106e-9,30.999999999918813,2100.0000000000673,15.000000000000783,31.16683442899979,94.15719986007562,5.947242793595549,61.08139664301733
0.2,0.55,0.25,3.285933596036682e-9,30.999999999921314,2100.0000000000687,15.000000000000783,31.166834428999692,94.15719986007568,5.9472427935955565,59.506637507240455
0.225,0.525,0.25,3.3379615688648134e-9,30.999999999923475,2100.00000000007,15.000000000000783,31.166834428999618,94.15719986007576,5.947242793595546,57.931878371463576
0.25,0.5,0.25,3.3934941593891176e-9,30.999999999925645,2100.0000000000714,15.000000000000783,31.166834428999532,94.15719986007582,5.947242793595542,56.357119235686675
0.275,0.475,0.25,3.4491572758517277e-9,30.999999999927667,2100.0000000000728,15.000000000000782,31.16683442899946,94.15719986007589,5.947242793595542,54.78236009990979
0.3,0.44999999999999996,0.25,3.5078016410389125e-9,30.99999999992959,2100.000000000074,15.000000000000782,31.16683442899942,94.15719986007595,5.947242793595539,53.20760096413288
0.325,0.42500000000000004,0.25,3.562248564557733e-9,30.99999999993138,2100.000000000076,15.000000000000783,31.166834428999376,94.15719986007608,5.947242793595539,51.632841828356014
0.35,0.4,0.25,3.627360350260358e-9,30.999999999933067,2100.0000000000773,15.00000000000078,31.166834428999334,94.15719986007615,5.947242793595546,50.058082692579106
0.375,0.375,0.25,3.6895855634382895e-9,30.999999999934758,2100.000000000079,15.000000000000782,31.16683442899932,94.15719986007625,5.947242793595535,48.48332355680222
0.4,0.35,0.25,3.755812150070549e-9,30.999999999936296,2100.000000000081,15.00000000000078,31.166834428999305,94.15719986007633,5.947242793595535,46.90856442102532
0.425,0.32499999999999996,0.25,3.820259779098679e-9,30.99999999993779,2100.0000000000828,15.00000000000078,31.166834428999287,94.15719986007652,5.947242793595546,45.333805285248445
0.45,0.30000000000000004,0.25,3.896298727706996e-9,30.999999999939266,2100.0000000000846,15.00000000000078,31.166834428999273,94.15719986007662,5.947242793595553,43.75904614947155
0.475,0.275,0.25,3.965240235026914e-9,30.999999999940588,2100.000000000087,15.00000000000078,31.166834428999298,94.15719986007679,5.947242793595549,42.18428701369467
0.5,0.25,0.25,4.04276866453153e-9,30.999999999941892,2100.0000000000887,15.00000000000078,31.166834428999323,94.15719986007693,5.947242793595546,40.60952787791778
0.525,0.22499999999999998,0.25,4.120270141491179e-9,30.99999999994313,2100.000000000091,15.000000000000778,31.166834428999337,94.15719986007706,5.9472427935955565,39.034768742140876
0.55,0.19999999999999996,0.25,4.204203871948415e-9,30.999999999944304,2100.000000000093,15.000000000000778,31.166834428999366,94.15719986007727,5.947242793595564,37.46000960636399
0.575,0.17500000000000004,0.25,4.286496260777632e-9,30.999999999945462,2100.0000000000955,15.000000000000778,31.16683442899941,94.15719986007744,5.947242793595571,35.8852504705871
0.6,0.15000000000000002,0.25,4.376973779926367e-9,30.999999999946535,2100.000000000098,15.000000000000778,31.166834428999465,94.15719986007764,5.947242793595578,34.31049133481022
0.625,0.125,0.25,4.470220612318872e-9,30.999999999947615,2100.000000000101,15.000000000000776,31.166834428999515,94.15719986007788,5.9472427935955885,32.73573219903333
0.65,0.09999999999999998,0.25,4.566276305150088e-9,30.99999999994866,2100.000000000104,15.000000000000778,31.1668344289996,94.15719986007812,5.947242793595592,31.16097306325645
0.675,0.07499999999999996,0.25,4.665557025986917e-9,30.999999999949615,2100.000000000107,15.000000000000776,31.166834428999664,94.15719986007831,5.947242793595599,29.58621392747954
0.7,0.050000000000000044,0.25,4.771587602802711e-9,30.99999999995054,2100.00000000011,15.000000000000776,31.166834428999763,94.15719986007856,5.94724279359561,28.01145479170267
0.725,0.025000000000000022,0.25,4.89746422639642e-9,30.999999999951672,2100.0000000001146,15.000000000000773,31.166834428999874,94.1571998600789,5.947242793595624,26.43669565592579
0.75,0.0,0.25,4.9970142036415365e-9,30.999999999952333,2100.0000000001173,15.000000000000776,31.166834428999966,94.15719986007915,5.947242793595638,24.861936520148884
0.0,0.725,0.275,3.0127545180843004e-9,30.999999999893888,2100.000000000062,15.000000000000808,31.166834429001234,94.15719986007593,5.947242793595663,69.89946166679385
0.025,0.7,0.275,3.0565014877673818e-9,30.999999999898,2100.0000000000628,15.000000000000808,31.16683442900101,94.1571998600759,5.947242793595649,68.32470253101697
0.05,0.6749999999999999,0.275,3.09997215537366e-9,30.999999999901753,2100.0000000000637,15.000000000000806,31.16683442900082,94.15719986007588,5.947242793595635,66.74994339524004
0.075,0.65,0.275,3.1490522853958185e-9,30.99999999990536,2100.000000000065,15.000000000000808,31.166834429000662,94.15719986007586,5.947242793595628,65.17518425946317
0.1,0.625,0.275,3.1939641384217417e-9,30.999999999908557,2100.000000000066,15.000000000000806,31.166834429000488,94.1571998600759,5.947242793595613,63.600425123686286
0.125,0.6,0.275,3.2468395160655178e-9,30.999999999911985,2100.0000000000678,15.000000000000803,31.166834429000332,94.15719986007593,5.947242793595606,62.0256659879094
0.15,0.575,0.275,3.294928605865506e-9,30.999999999914444,2100.0000000000687,15.000000000000806,31.166834429000232,94.15719986007595,5.947242793595606,60.45090685213249
0.175,0.5499999999999999,0.275,3.3471204439583473e-9,30.999999999917115,2100.00000000007,15.000000000000806,31.16683442900012,94.15719986007605,5.947242793595592,58.876147716355625
0.2,0.525,0.275,3.400439965354231e-9,30.999999999919645,2100.0000000000714,15.000000000000805,31.166834429000033,94.15719986007606,5.947242793595592,57.30138858057873
0.225,0.5,0.275,3.4561549697306968e-9,30.999999999922004,2100.0000000000728,15.000000000000803,31.166834428999923,94.15719986007612,5.947242793595578,55.72662944480183
0.25,0.475,0.275,3.514939897641027e-9,30.999999999924178,2100.000000000074,15.000000000000803,31.16683442899985,94.15719986007625,5.947242793595578,54.151870309024964
0.275,0.44999999999999996,0.275,3.5743869437103188e-9,30.999999999926246,2100.000000000076,15.000000000000803,31.166834428999813,94.15719986007629,5.947242793595581,52.57711117324806
0.3,0.42499999999999993,0.275,3.6348732640402714e-9,30.99999999992829,2100.0000000000773,15.000000000000805,31.166834428999746,94.15719986007639,5.947242793595574,51.00235203747117
0.325,0.4,0.275,3.6996757805166674e-9,30.999999999930232,2100.000000000079,15.000000000000805,31.166834428999724,94.1571998600765,5.947242793595574,49.4275929016943
0.35,0.375,0.275,3.764718144226487e-9,30.999999999931944,2100.000000000081,15.000000000000803,31.166834428999685,94.15719986007659,5.947242793595574,47.85283376591739
0.375,0.35,0.275,3.835087791367405e-9,30.999999999933685,2100.0000000000828,15.000000000000803,31.16683442899967,94.1571998600767,5.947242793595578,46.2780746301405
0.4,0.32499999999999996,0.275,3.906361513835914e-9,30.999999999935326,2100.0000000000846,15.000000000000801,31.166834428999643,94.15719986007686,5.947242793595571,44.703315494363615
0.425,0.29999999999999993,0.275,3.976638045241879e-9,30.99999999993685,2100.0000000000864,15.000000000000803,31.166834428999653,94.15719986007697,5.947242793595578,43.12855635858673
0.45,0.275,0.275,4.051161205682134e-9,30.99999999993827,2100.0000000000887,15.000000000000801,31.166834428999636,94.15719986007714,5.947242793595581,41.55379722280984
0.475,0.25,0.275,4.138802519146143e-9,30.999999999939735,2100.000000000091,15.000000000000801,31.166834428999653,94.1571998600773,5.9472427935955885,39.97903808703295
0.5,0.22499999999999998,0.275,4.2152643663023914e-9,30.999999999941007,2100.000000000093,15.0000000000008,31.166834428999678,94.15719986007751,5.947242793595596,38.40427895125607
0.525,0.19999999999999996,0.275,4.3000987113385465e-9,30.99999999994232,2100.0000000000955,15.0000000000008,31.166834428999696,94.15719986007764,5.947242793595596,36.82951981547915
0.55,0.17499999999999993,0.275,4.391970999413057e-9,30.999999999943583,2100.000000000098,15.0000000000008,31.16683442899975,94.15719986007787,5.947242793595606,35.25476067970227
0.575,0.15000000000000002,0.275,4.481845905594666e-9,30.99999999994473,2100.000000000101,15.0000000000008,31.166834428999806,94.15719986007807,5.947242793595613,33.68000154392539
0.6,0.125,0.275,4.56726505631196e-9,30.999999999945743,2100.0000000001037,15.000000000000796,31.166834428999856,94.15719986007821,5.947242793595617,32.105242408148484
0.625,0.09999999999999998,0.275,4.683019883792145e-9,30.99999999994698,2100.000000000107,15.000000000000798,31.16683442899993,94.1571998600785,5.947242793595628,30.5304832723716
0.65,0.07499999999999996,0.275,4.786940226346804e-9,30.999999999947967,2100.00000000011,15.000000000000798,31.166834429000016,94.15719986007878,5.947242793595635,28.955724136594714
0.675,0.04999999999999993,0.275,4.897930100695885e-9,30.99999999994897,2100.0000000001132,15.000000000000798,31.166834429000108,94.15719986007898,5.947242793595652,27.38096500081782
0.7,0.025000000000000022,0.275,5.011667973701313e-9,30.999999999949928,2100.000000000117,15.000000000000798,31.166834429000208,94.15719986007932,5.947242793595663,25.806205865040937
0.725,0.0,0.275,5.135736502973193e-9,30.999999999950823,2100.000000000121,15.000000000000798,31.166834429000325,94.15719986007966,5.947242793595677,24.231446729264047
0.0,0.7,0.3,3.104423910158021e-9,30.99999999989138,2100.0000000000637,15.000000000000831,31.166834429001593,94.15719986007625,5.947242793595709,67.69421274013209
0.025,0.675,0.3,3.154249506581656e-9,30.999999999895312,2100.000000000065,15.000000000000831,31.166834429001412,94.15719986007628,5.9472427935956915,66.11945360435523
0.05,0.6499999999999999,0.3,3.20242143535112e-9,30.99999999989928,2100.000000000066,15.00000000000083,31.16683442900119,94.15719986007626,5.947242793595677,64.54469446857833
0.075,0.625,0.3,3.250493701785188e-9,30.999999999903064,2100.0000000000673,15.00000000000083,31.16683442900101,94.1571998600763,5.947242793595663,62.969935332801455
0.1,0.6000000000000001,0.3,3.2973873644282446e-9,30.999999999906304,2100.0000000000687,15.00000000000083,31.16683442900087,94.15719986007626,5.947242793595652,61.395176197024554
0.125,0.575,0.3,3.353236229771949e-9,30.999999999909587,2100.00000000007,15.00000000000083,31.16683442900073,94.15719986007636,5.947242793595652,59.820417061247696
0.15,0.55,0.3,3.4064708828910036e-9,30.999999999912532,2100.0000000000714,15.000000000000828,31.166834429000584,94.15719986007636,5.947242793595642,58.24565792547078
0.175,0.5249999999999999,0.3,3.4645210699411465e-9,30.99999999991534,2100.0000000000728,15.000000000000828,31.166834429000467,94.15719986007643,5.947242793595624,56.670898789693894
0.2,0.5,0.3,3.5205358995810287e-9,30.999999999917883,2100.000000000074,15.000000000000826,31.16683442900037,94.1571998600765,5.947242793595624,55.096139653917014
0.225,0.47500000000000003,0.3,3.5825316101837565e-9,30.99999999992043,2100.0000000000755,15.000000000000826,31.166834429000275,94.15719986007653,5.947242793595613,53.5213805181401
0.25,0.45,0.3,3.6470826117057114e-9,30.999999999922725,2100.0000000000773,15.000000000000826,31.166834429000218,94.15719986007664,5.9472427935956205,51.94662138236323
0.275,0.425,0.3,3.7077332721027707e-9,30.999999999924924,2100.0000000000787,15.000000000000826,31.16683442900015,94.15719986007672,5.947242793595606,50.371862246586325
0.3,0.39999999999999997,0.3,3.773945375960327e-9,30.999999999926995,2100.0000000000805,15.000000000000826,31.16683442900009,94.15719986007679,5.947242793595617,48.797103110809424
0.325,0.37500000000000006,0.3,3.842662868041154e-9,30.999999999928967,2100.0000000000823,15.000000000000826,31.16683442900006,94.15719986007691,5.947242793595617,47.222343975032544
0.35,0.35000000000000003,0.3,3.913689772436364e-9,30.999999999930804,2100.000000000084,15.000000000000826,31.166834429000026,94.15719986007707,5.947242793595617,45.647584839255664
0.375,0.325,0.3,3.9874325732246e-9,30.99999999993255,2100.0000000000864,15.000000000000826,31.166834429000016,94.15719986007721,5.947242793595617,44.07282570347878
0.4,0.3,0.3,4.059844031466384e-9,30.99999999993425,2100.0000000000887,15.000000000000824,31.166834429,94.15719986007736,5.947242793595613,42.49806656770189
0.425,0.27499999999999997,0.3,4.161546733090276e-9,30.999999999936026,2100.000000000091,15.00000000000082,31.16683442900001,94.15719986007747,5.9472427935956205,40.92330743192499
0.45,0.25000000000000006,0.3,4.226649011738253e-9,30.999999999937337,2100.0000000000928,15.000000000000824,31.166834429000012,94.15719986007768,5.947242793595624,39.34854829614812
0.475,0.22500000000000003,0.3,4.3128445056805946e-9,30.999999999938776,2100.0000000000955,15.000000000000822,31.166834429000044,94.15719986007781,5.947242793595638,37.77378916037122
0.5,0.2,0.3,4.4022526501561376e-9,30.99999999994018,2100.0000000000978,15.000000000000824,31.166834429000076,94.15719986007795,5.947242793595638,36.19903002459432
0.525,0.175,0.3,4.4961784011875964e-9,30.99999999994148,2100.0000000001005,15.000000000000822,31.166834429000104,94.15719986007821,5.947242793595638,34.624270888817435
0.55,0.14999999999999997,0.3,4.593693756126783e-9,30.999999999942712,2100.0000000001037,15.000000000000822,31.166834429000172,94.15719986007844,5.947242793595652,33.049511753040555
0.575,0.12500000000000006,0.3,4.701350104778365e-9,30.999999999943974,2100.0000000001064,15.00000000000082,31.166834429000215,94.15719986007869,5.9472427935956595,31.47475261726366
0.6,0.10000000000000003,0.3,4.802632570011794e-9,30.9999999999451,2100.0000000001096,15.00000000000082,31.1668344290003,94.15719986007895,5.947242793595677,29.89999348148678
0.625,0.07500000000000001,0.3,4.9143457936558916e-9,30.999999999946226,2100.0000000001132,15.00000000000082,31.16683442900039,94.15719986007919,5.947242793595681,28.325234345709887
0.65,0.04999999999999999,0.3,5.028841299634081e-9,30.999999999947278,2100.000000000117,15.00000000000082,31.166834429000502,94.1571998600795,5.947242793595695,26.750475209933008
0.675,0.024999999999999967,0.3,5.157525701976321e-9,30.99999999994837,2100.0000000001205,15.00000000000082,31.166834429000584,94.15719986007979,5.947242793595713,25.175716074156103
0.7,5.551115123125783e-17,0.3,5.282737288546162e-9,30.9999999999493,2100.0000000001246,15.00000000000082,31.166834429000723,94.15719986008011,5.947242793595716,23.600956938379223
0.0,0.675,0.325,3.2091567059094803e-9,30.999999999887976,2100.000000000066,15.000000000000854,31.166834429002048,94.15719986007667,5.947242793595752,65.48896381347038
0.025,0.6499999999999999,0.325,3.2592631034897376e-9,30.999999999892562,2100.0000000000673,15.000000000000854,31.16683442900182,94.1571998600767,5.947242793595731,63.914204677693505
0.05,0.625,0.325,3.3159875594576997e-9,30.999999999896627,2100.0000000000687,15.000000000000854,31.166834429001604,94.15719986007673,5.947242793595716,62.33944554191664
0.075,0.6000000000000001,0.325,3.3628851894021126e-9,30.999999999900542,2100.0000000000696,15.000000000000854,31.166834429001412,94.15719986007666,5.947242793595702,60.76468640613972
0.1,0.575,0.325,3.4146818139987532e-9,30.999999999904052,2100.000000000071,15.000000000000854,31.166834429001256,94.1571998600767,5.947242793595695,59.18992727036282
0.125,0.55,0.325,3.4739922857147792e-9,30.99999999990722,2100.0000000000723,15.000000000000853,31.166834429001103,94.15719986007673,5.947242793595681,57.61516813458594
0.15,0.5249999999999999,0.325,3.5312441549429137e-9,30.999999999910578,2100.000000000074,15.00000000000085,31.166834429000968,94.15719986007683,5.947242793595674,56.04040899880906
0.175,0.49999999999999994,0.325,3.593630500627435e-9,30.99999999991356,2100.0000000000755,15.000000000000853,31.16683442900084,94.15719986007684,5.94724279359567,54.465649863032155
0.2,0.47500000000000003,0.325,3.6524795504065953e-9,30.999999999916252,2100.0000000000773,15.00000000000085,31.16683442900074,94.15719986007693,5.947242793595667,52.89089072725529
0.225,0.45,0.325,3.7190964004416245e-9,30.99999999991882,2100.0000000000787,15.00000000000085,31.16683442900066,94.15719986007701,5.947242793595667,51.316131591478396
0.25,0.425,0.325,3.781656583944451e-9,30.999999999921183,2100.0000000000805,15.00000000000085,31.166834429000605,94.1571998600771,5.947242793595652,49.7413724557015
0.275,0.39999999999999997,0.325,3.852638784327051e-9,30.99999999992348,2100.0000000000823,15.00000000000085,31.166834429000534,94.15719986007717,5.9472427935956595,48.1666133199246
0.3,0.37499999999999994,0.325,3.924126825740326e-9,30.99999999992565,2100.000000000084,15.000000000000849,31.16683442900046,94.15719986007731,5.947242793595656,46.591854184147714
0.325,0.35000000000000003,0.325,4.00024429362319e-9,30.99999999992762,2100.0000000000864,15.00000000000085,31.16683442900046,94.15719986007744,5.947242793595652,45.01709504837084
0.35,0.325,0.325,4.076499953962081e-9,30.999999999929553,2100.000000000088,15.000000000000849,31.166834429000417,94.15719986007754,5.947242793595656,43.44233591259394
0.375,0.3,0.325,4.1560789164397635e-9,30.999999999931383,2100.0000000000905,15.000000000000849,31.166834429000403,94.15719986007768,5.9472427935956595,41.867576776817046
0.4,0.27499999999999997,0.325,4.239671037309413e-9,30.999999999933145,2100.0000000000928,15.000000000000849,31.166834429000403,94.15719986007787,5.947242793595663,40.292817641040166
0.425,0.24999999999999994,0.325,4.331381002890034e-9,30.999999999934737,2100.000000000095,15.000000000000849,31.16683442900041,94.15719986007807,5.947242793595674,38.71805850526328
0.45,0.22500000000000003,0.325,4.4159882704572825e-9,30.99999999993633,2100.0000000000978,15.000000000000847,31.166834429000424,94.15719986007826,5.94724279359567,37.14329936948639
0.475,0.2,0.325,4.5099460788539214e-9,30.999999999937792,2100.0000000001005,15.000000000000847,31.16683442900045,94.15719986007844,5.947242793595677,35.5685402337095
0.5,0.175,0.325,4.6048070254281584e-9,30.99999999993929,2100.0000000001032,15.000000000000846,31.16683442900049,94.15719986007863,5.947242793595684,33.993781097932604
0.525,0.14999999999999997,0.325,4.7106823447772466e-9,30.999999999940574,2100.0000000001064,15.000000000000846,31.166834429000563,94.15719986007889,5.947242793595695,32.419021962155725
0.55,0.12499999999999994,0.325,4.815531681650959e-9,30.999999999941895,2100.0000000001096,15.000000000000846,31.166834429000616,94.1571998600791,5.947242793595702,30.844262826378824
0.575,0.10000000000000003,0.325,4.930614884508457e-9,30.999999999943146,2100.000000000113,15.000000000000846,31.166834429000684,94.15719986007942,5.947242793595706,29.269503690601944
0.6,0.07500000000000001,0.325,5.04902927683297e-9,30.999999999944347,2100.0000000001164,15.000000000000846,31.16683442900077,94.15719986007966,5.9472427935957235,27.694744554825046
0.625,0.04999999999999999,0.325,5.1733009095887325e-9,30.99999999994544,2100.0000000001205,15.000000000000846,31.166834429000897,94.15719986007997,5.947242793595738,26.119985419048174
0.65,0.024999999999999967,0.325,5.30162931550157e-9,30.99999999994659,2100.0000000001246,15.000000000000846,31.166834429000996,94.15719986008031,5.947242793595752,24.545226283271273
0.675,-5.551115123125783e-17,0.325,5.43824105172241e-9,30.99999999994763,2100.0000000001287,15.000000000000846,31.16683442900114,94.15719986008062,5.94724279359577,22.97046714749439
0.0,0.65,0.35,3.3183646185722366e-9,30.999999999884754,2100.000000000068,15.000000000000881,31.166834429002492,94.15719986007718,5.947242793595798,63.2837148868087
0.025,0.625,0.35,3.370278013649938e-9,30.999999999889567,2100.0000000000696,15.000000000000881,31.166834429002236,94.1571998600771,5.947242793595777,61.70895575103176
0.05,0.6,0.35,3.42568837789258e-9,30.999999999894083,2100.000000000071,15.000000000000881,31.16683442900202,94.15719986007714,5.94724279359577,60.13419661525491
0.075,0.5750000000000001,0.35,3.481060811666513e-9,30.99999999989796,2100.0000000000723,15.00000000000088,31.166834429001828,94.15719986007711,5.947242793595741,58.55943747947799
0.1,0.55,0.35,3.538952295122153e-9,30.999999999901803,2100.0000000000737,15.00000000000088,31.166834429001636,94.15719986007717,5.947242793595738,56.98467834370112
0.125,0.525,0.35,3.6023001103634732e-9,30.9999999999053,2100.0000000000755,15.000000000000878,31.166834429001497,94.15719986007718,5.947242793595727,55.40991920792421
0.15,0.5,0.35,3.662275963882198e-9,30.999999999908535,2100.000000000077,15.000000000000878,31.166834429001362,94.15719986007726,5.947242793595716,53.83516007214733
0.175,0.475,0.35,3.7243554955754688e-9,30.999999999911658,2100.0000000000787,15.000000000000878,31.166834429001238,94.15719986007731,5.947242793595713,52.26040093637044
0.2,0.45000000000000007,0.35,3.791778490996571e-9,30.999999999914532,2100.0000000000805,15.000000000000878,31.166834429001124,94.15719986007744,5.947242793595709,50.68564180059358
0.225,0.42500000000000004,0.35,3.861765902742171e-9,30.99999999991712,2100.0000000000823,15.000000000000878,31.16683442900105,94.1571998600775,5.947242793595706,49.11088266481667
0.25,0.4,0.35,3.934423583649532e-9,30.99999999991962,2100.000000000084,15.000000000000876,31.166834429000982,94.15719986007765,5.947242793595699,47.5361235290398
0.275,0.375,0.35,4.008877793413052e-9,30.999999999922,2100.000000000086,15.000000000000876,31.166834429000914,94.15719986007771,5.947242793595706,45.96136439326289
0.3,0.35,0.35,4.086609093144161e-9,30.999999999924203,2100.000000000088,15.000000000000876,31.16683442900087,94.15719986007782,5.947242793595702,44.386605257485996
0.325,0.32500000000000007,0.35,4.1649130715856015e-9,30.999999999926274,2100.0000000000905,15.000000000000876,31.166834429000854,94.157199860078,5.947242793595702,42.811846121709124
0.35,0.30000000000000004,0.35,4.250600909276899e-9,30.999999999928296,2100.0000000000928,15.000000000000874,31.166834429000822,94.1571998600782,5.947242793595699,41.237086985932244
0.375,0.275,0.35,4.339492744995139e-9,30.999999999930147,2100.000000000095,15.000000000000874,31.166834429000822,94.1571998600783,5.947242793595706,39.662327850155336
0.4,0.25,0.35,4.431761374036045e-9,30.999999999932058,2100.0000000000978,15.000000000000874,31.16683442900083,94.15719986007846,5.947242793595716,38.08756871437845
0.425,0.22499999999999998,0.35,4.5236937857864626e-9,30.99999999993367,2100.0000000001005,15.000000000000874,31.166834429000847,94.15719986007863,5.947242793595713,36.512809578601555
0.45,0.20000000000000007,0.35,4.6284716884091564e-9,30.99999999993528,2100.0000000001032,15.000000000000874,31.166834429000872,94.15719986007889,5.9472427935957235,34.938050442824675
0.475,0.17500000000000004,0.35,4.726037432248846e-9,30.999999999936826,2100.0000000001064,15.000000000000872,31.16683442900091,94.15719986007913,5.947242793595727,33.36329130704778
